From: 0.0000
9.6898946021e-01
9.6878592516e-01
9.6858187595e-01
9.6837731392e-01
9.6817224045e-01
9.6796665689e-01
9.6776056459e-01
9.6755396492e-01
9.6734685922e-01
9.6713924884e-01
9.6693113512e-01
9.6672251941e-01
9.6651340305e-01
9.6630378738e-01
9.6609367373e-01
9.6588306343e-01
9.6567195782e-01
9.6546035823e-01
9.6524826598e-01
9.6503568239e-01
9.6482260878e-01
9.6460904648e-01
9.6439499680e-01
9.6418046106e-01
9.6396544056e-01
9.6374993661e-01
9.6353395052e-01
9.6331748360e-01
9.6310053714e-01
9.6288311245e-01
9.6266521082e-01
9.6244683354e-01
9.6222798191e-01
9.6200865722e-01
9.6178886076e-01
9.6156859380e-01
9.6134785764e-01
9.6112665354e-01
9.6090498280e-01
9.6068284668e-01
9.6046024646e-01
9.6023718341e-01
9.6001365879e-01
9.5978967388e-01
9.5956522993e-01
9.5934032821e-01
9.5911496998e-01
9.5888915649e-01
9.5866288899e-01
9.5843616874e-01
9.5820899699e-01
9.5798137499e-01
9.5775330397e-01
9.5752478519e-01
9.5729581988e-01
9.5706640928e-01
9.5683655463e-01
9.5660625715e-01
9.5637551809e-01
9.5614433866e-01
9.5591272010e-01
9.5568066364e-01
9.5544817048e-01
9.5521524185e-01
9.5498187897e-01
9.5474808306e-01
9.5451385532e-01
9.5427919697e-01
9.5404410921e-01
9.5380859326e-01
9.5357265031e-01
9.5333628156e-01
9.5309948822e-01
9.5286227149e-01
9.5262463255e-01
9.5238657260e-01
9.5214809284e-01
9.5190919444e-01
9.5166987859e-01
9.5143014649e-01
9.5118999930e-01
9.5094943822e-01
9.5070846440e-01
9.5046707904e-01
9.5022528331e-01
9.4998307836e-01
9.4974046538e-01
9.4949744553e-01
9.4925401997e-01
9.4901018986e-01
9.4876595637e-01
9.4852132065e-01
9.4827628385e-01
9.4803084713e-01
9.4778501164e-01
9.4753877853e-01
9.4729214895e-01
9.4704512404e-01
9.4679770493e-01
9.4654989278e-01
9.4630168872e-01
9.4605309389e-01
9.4580410941e-01
9.4555473643e-01
9.4530497606e-01
9.4505482944e-01
9.4480429770e-01
9.4455338195e-01
9.4430208332e-01
9.4405040293e-01
9.4379834189e-01
9.4354590131e-01
9.4329308232e-01
9.4303988601e-01
9.4278631351e-01
9.4253236591e-01
9.4227804432e-01
9.4202334984e-01
9.4176828357e-01
9.4151284661e-01
9.4125704006e-01
9.4100086500e-01
9.4074432254e-01
9.4048741375e-01
9.4023013974e-01
9.3997250158e-01
9.3971450036e-01
9.3945613715e-01
9.3919741305e-01
9.3893832912e-01
9.3867888644e-01
9.3841908609e-01
9.3815892913e-01
9.3789841664e-01
9.3763754968e-01
9.3737632931e-01
9.3711475661e-01
9.3685283263e-01
9.3659055844e-01
9.3632793508e-01
9.3606496362e-01
9.3580164510e-01
9.3553798058e-01
9.3527397111e-01
9.3500961773e-01
9.3474492150e-01
9.3447988345e-01
9.3421450462e-01
9.3394878606e-01
9.3368272880e-01
9.3341633387e-01
9.3314960232e-01
9.3288253517e-01
9.3261513345e-01
9.3234739818e-01
9.3207933041e-01
9.3181093114e-01
9.3154220140e-01
9.3127314221e-01
9.3100375458e-01
9.3073403954e-01
9.3046399810e-01
9.3019363127e-01
9.2992294005e-01
9.2965192547e-01
9.2938058852e-01
9.2910893020e-01
9.2883695153e-01
9.2856465349e-01
9.2829203710e-01
9.2801910334e-01
9.2774585322e-01
9.2747228771e-01
9.2719840783e-01
9.2692421454e-01
9.2664970885e-01
9.2637489174e-01
9.2609976418e-01
9.2582432717e-01
9.2554858168e-01
9.2527252869e-01
9.2499616917e-01
9.2471950410e-01
9.2444253446e-01
9.2416526120e-01
9.2388768531e-01
9.2360980774e-01
9.2333162947e-01
9.2305315145e-01
9.2277437464e-01
9.2249530002e-01
9.2221592852e-01
9.2193626112e-01
9.2165629875e-01
9.2137604238e-01
9.2109549296e-01
9.2081465142e-01
9.2053351873e-01
9.2025209582e-01
9.1997038364e-01
9.1968838312e-01
9.1940609521e-01
9.1912352085e-01
9.1884066096e-01
9.1855751649e-01
9.1827408837e-01
9.1799037752e-01
9.1770638488e-01
9.1742211137e-01
9.1713755791e-01
9.1685272543e-01
9.1656761486e-01
9.1628222710e-01
9.1599656308e-01
9.1571062372e-01
9.1542440993e-01
9.1513792261e-01
9.1485116269e-01
9.1456413107e-01
9.1427682865e-01
9.1398925635e-01
9.1370141507e-01
9.1341330571e-01
9.1312492916e-01
9.1283628633e-01
9.1254737812e-01
9.1225820542e-01
9.1196876912e-01
9.1167907011e-01
9.1138910929e-01
9.1109888754e-01
9.1080840575e-01
9.1051766480e-01
9.1022666558e-01
9.0993540897e-01
9.0964389585e-01
9.0935212709e-01
9.0906010357e-01
9.0876782617e-01
9.0847529576e-01
9.0818251321e-01
9.0788947938e-01
9.0759619516e-01
9.0730266140e-01
9.0700887896e-01
9.0671484871e-01
9.0642057152e-01
9.0612604824e-01
9.0583127972e-01
9.0553626683e-01
9.0524101042e-01
9.0494551134e-01
9.0464977044e-01
9.0435378857e-01
9.0405756658e-01
9.0376110532e-01
9.0346440562e-01
9.0316746834e-01
9.0287029431e-01
9.0257288438e-01
9.0227523938e-01
9.0197736014e-01
9.0167924750e-01
9.0138090230e-01
9.0108232537e-01
9.0078351753e-01
9.0048447961e-01
9.0018521245e-01
8.9988571686e-01
8.9958599367e-01
8.9928604370e-01
8.9898586777e-01
8.9868546669e-01
8.9838484130e-01
8.9808399239e-01
8.9778292079e-01
8.9748162730e-01
8.9718011274e-01
8.9687837792e-01
8.9657642364e-01
8.9627425070e-01
8.9597185992e-01
8.9566925210e-01
8.9536642803e-01
8.9506338852e-01
8.9476013436e-01
8.9445666635e-01
8.9415298529e-01
8.9384909196e-01
8.9354498716e-01
8.9324067168e-01
8.9293614631e-01
8.9263141184e-01
8.9232646904e-01
8.9202131871e-01
8.9171596162e-01
8.9141039856e-01
8.9110463031e-01
8.9079865764e-01
8.9049248133e-01
8.9018610216e-01
8.8987952090e-01
8.8957273831e-01
8.8926575517e-01
8.8895857226e-01
8.8865119032e-01
8.8834361014e-01
8.8803583247e-01
8.8772785808e-01
8.8741968773e-01
8.8711132218e-01
8.8680276218e-01
8.8649400849e-01
8.8618506187e-01
8.8587592308e-01
8.8556659285e-01
8.8525707195e-01
8.8494736112e-01
8.8463746111e-01
8.8432737267e-01
8.8401709653e-01
8.8370663345e-01
8.8339598417e-01
8.8308514942e-01
8.8277412995e-01
8.8246292649e-01
8.8215153977e-01
8.8183997054e-01
8.8152821952e-01
8.8121628745e-01
8.8090417505e-01
8.8059188306e-01
8.8027941220e-01
8.7996676320e-01
8.7965393678e-01
8.7934093366e-01
8.7902775457e-01
8.7871440023e-01
8.7840087134e-01
8.7808716864e-01
8.7777329284e-01
8.7745924465e-01
8.7714502478e-01
8.7683063394e-01
8.7651607285e-01
8.7620134221e-01
8.7588644274e-01
8.7557137513e-01
8.7525614009e-01
8.7494073832e-01
8.7462517052e-01
8.7430943740e-01
8.7399353966e-01
8.7367747798e-01
8.7336125307e-01
8.7304486563e-01
8.7272831633e-01
8.7241160588e-01
8.7209473497e-01
8.7177770428e-01
8.7146051450e-01
8.7114316632e-01
8.7082566043e-01
8.7050799750e-01
8.7019017822e-01
8.6987220327e-01
8.6955407333e-01
8.6923578907e-01
8.6891735118e-01
8.6859876032e-01
8.6828001718e-01
8.6796112242e-01
8.6764207672e-01
8.6732288075e-01
8.6700353517e-01
8.6668404065e-01
8.6636439785e-01
8.6604460745e-01
8.6572467011e-01
8.6540458648e-01
8.6508435722e-01
8.6476398301e-01
8.6444346448e-01
8.6412280231e-01
8.6380199714e-01
8.6348104963e-01
8.6315996043e-01
8.6283873020e-01
8.6251735958e-01
8.6219584921e-01
8.6187419976e-01
8.6155241186e-01
8.6123048616e-01
8.6090842331e-01
8.6058622393e-01
8.6026388868e-01
8.5994141820e-01
8.5961881312e-01
8.5929607408e-01
8.5897320171e-01
8.5865019665e-01
8.5832705953e-01
8.5800379099e-01
8.5768039165e-01
8.5735686214e-01
8.5703320310e-01
8.5670941514e-01
8.5638549889e-01
8.5606145499e-01
8.5573728404e-01
8.5541298667e-01
8.5508856350e-01
8.5476401516e-01
8.5443934225e-01
8.5411454539e-01
8.5378962521e-01
8.5346458231e-01
8.5313941730e-01
8.5281413080e-01
8.5248872342e-01
8.5216319577e-01
8.5183754845e-01
8.5151178207e-01
8.5118589723e-01
8.5085989455e-01
8.5053377462e-01
8.5020753804e-01
8.4988118542e-01
8.4955471735e-01
8.4922813444e-01
8.4890143727e-01
8.4857462644e-01
8.4824770255e-01
8.4792066619e-01
8.4759351796e-01
8.4726625843e-01
8.4693888821e-01
8.4661140788e-01
8.4628381802e-01
8.4595611923e-01
8.4562831208e-01
8.4530039717e-01
8.4497237506e-01
8.4464424635e-01
8.4431601162e-01
8.4398767143e-01
8.4365922637e-01
8.4333067702e-01
8.4300202395e-01
8.4267326773e-01
8.4234440894e-01
8.4201544814e-01
8.4168638591e-01
8.4135722282e-01
8.4102795943e-01
8.4069859632e-01
8.4036913404e-01
8.4003957316e-01
8.3970991425e-01
8.3938015786e-01
8.3905030456e-01
8.3872035491e-01
8.3839030946e-01
8.3806016877e-01
8.3772993340e-01
8.3739960391e-01
8.3706918085e-01
8.3673866476e-01
8.3640805621e-01
8.3607735574e-01
8.3574656391e-01
8.3541568125e-01
8.3508470832e-01
8.3475364566e-01
8.3442249383e-01
8.3409125335e-01
8.3375992478e-01
8.3342850865e-01
8.3309700551e-01
8.3276541590e-01
8.3243374035e-01
8.3210197939e-01
8.3177013358e-01
8.3143820343e-01
8.3110618949e-01
8.3077409229e-01
8.3044191235e-01
8.3010965021e-01
8.2977730640e-01
8.2944488144e-01
8.2911237587e-01
8.2877979020e-01
8.2844712497e-01
8.2811438069e-01
8.2778155790e-01
8.2744865710e-01
8.2711567882e-01
8.2678262358e-01
8.2644949190e-01
8.2611628430e-01
8.2578300129e-01
8.2544964338e-01
8.2511621109e-01
8.2478270493e-01
8.2444912542e-01
8.2411547307e-01
8.2378174837e-01
8.2344795185e-01
8.2311408401e-01
8.2278014536e-01
8.2244613640e-01
8.2211205763e-01
8.2177790957e-01
8.2144369270e-01
8.2110940754e-01
8.2077505458e-01
8.2044063432e-01
8.2010614725e-01
8.1977159389e-01
8.1943697471e-01
8.1910229022e-01
8.1876754091e-01
8.1843272727e-01
8.1809784980e-01
8.1776290898e-01
8.1742790530e-01
8.1709283926e-01
8.1675771133e-01
8.1642252201e-01
8.1608727179e-01
8.1575196114e-01
8.1541659054e-01
8.1508116049e-01
8.1474567146e-01
8.1441012394e-01
8.1407451839e-01
8.1373885531e-01
8.1340313516e-01
8.1306735843e-01
8.1273152558e-01
8.1239563710e-01
8.1205969345e-01
8.1172369511e-01
8.1138764255e-01
8.1105153624e-01
8.1071537665e-01
8.1037916424e-01
8.1004289949e-01
8.0970658285e-01
8.0937021480e-01
8.0903379580e-01
8.0869732631e-01
8.0836080680e-01
8.0802423772e-01
8.0768761953e-01
8.0735095270e-01
8.0701423768e-01
8.0667747494e-01
8.0634066492e-01
8.0600380807e-01
8.0566690487e-01
8.0532995575e-01
8.0499296118e-01
8.0465592159e-01
8.0431883746e-01
8.0398170921e-01
8.0364453730e-01
8.0330732218e-01
8.0297006430e-01
8.0263276409e-01
8.0229542202e-01
8.0195803851e-01
8.0162061401e-01
8.0128314896e-01
8.0094564381e-01
8.0060809899e-01
8.0027051494e-01
7.9993289211e-01
7.9959523092e-01
7.9925753181e-01
7.9891979523e-01
7.9858202159e-01
7.9824421134e-01
7.9790636491e-01
7.9756848273e-01
7.9723056523e-01
7.9689261284e-01
7.9655462598e-01
7.9621660510e-01
7.9587855060e-01
7.9554046292e-01
7.9520234248e-01
7.9486418971e-01
7.9452600504e-01
7.9418778887e-01
7.9384954163e-01
7.9351126375e-01
7.9317295564e-01
7.9283461772e-01
7.9249625041e-01
7.9215785412e-01
7.9181942928e-01
7.9148097629e-01
7.9114249557e-01
7.9080398753e-01
7.9046545258e-01
7.9012689114e-01
7.8978830362e-01
7.8944969042e-01
7.8911105195e-01
7.8877238863e-01
7.8843370085e-01
7.8809498903e-01
7.8775625356e-01
7.8741749486e-01
7.8707871332e-01
7.8673990935e-01
7.8640108334e-01
7.8606223571e-01
7.8572336685e-01
7.8538447715e-01
7.8504556702e-01
7.8470663685e-01
7.8436768704e-01
7.8402871799e-01
7.8368973008e-01
7.8335072371e-01
7.8301169928e-01
7.8267265717e-01
7.8233359778e-01
7.8199452150e-01
7.8165542871e-01
7.8131631981e-01
7.8097719518e-01
7.8063805520e-01
7.8029890027e-01
7.7995973077e-01
7.7962054708e-01
7.7928134959e-01
7.7894213867e-01
7.7860291472e-01
7.7826367810e-01
7.7792442921e-01
7.7758516841e-01
7.7724589609e-01
7.7690661262e-01
7.7656731839e-01
7.7622801376e-01
7.7588869911e-01
7.7554937482e-01
7.7521004125e-01
7.7487069878e-01
7.7453134779e-01
7.7419198863e-01
7.7385262169e-01
7.7351324733e-01
7.7317386592e-01
7.7283447782e-01
7.7249508340e-01
7.7215568303e-01
7.7181627708e-01
7.7147686590e-01
7.7113744986e-01
7.7079802932e-01
7.7045860465e-01
7.7011917620e-01
7.6977974434e-01
7.6944030941e-01
7.6910087179e-01
7.6876143183e-01
7.6842198989e-01
7.6808254631e-01
7.6774310146e-01
7.6740365570e-01
7.6706420937e-01
7.6672476282e-01
7.6638531642e-01
7.6604587050e-01
7.6570642542e-01
7.6536698154e-01
7.6502753919e-01
7.6468809873e-01
7.6434866050e-01
7.6400922486e-01
7.6366979214e-01
7.6333036268e-01
7.6299093685e-01
7.6265151497e-01
7.6231209739e-01
7.6197268445e-01
7.6163327650e-01
7.6129387386e-01
7.6095447689e-01
7.6061508592e-01
7.6027570129e-01
7.5993632334e-01
7.5959695239e-01
7.5925758879e-01
7.5891823288e-01
7.5857888498e-01
7.5823954543e-01
7.5790021456e-01
7.5756089270e-01
7.5722158019e-01
7.5688227735e-01
7.5654298452e-01
7.5620370202e-01
7.5586443017e-01
7.5552516932e-01
7.5518591978e-01
7.5484668188e-01
7.5450745594e-01
7.5416824229e-01
7.5382904125e-01
7.5348985315e-01
7.5315067830e-01
7.5281151704e-01
7.5247236966e-01
7.5213323651e-01
7.5179411789e-01
7.5145501413e-01
7.5111592554e-01
7.5077685244e-01
7.5043779515e-01
7.5009875397e-01
7.4975972923e-01
